timestamp,T_out_C,HDH_degC_h,CDH_degC_h,q_heating_W,q_cooling_W,q_heating_kW,q_cooling_kW,COP_t,EER_t,P_heat_elec_kW,P_cool_elec_kW,P_HP_total_kW
2025-10-05 10:00:00,11.520246,0.2375163364735684,0.0,3173.4533964599827,0.0,3.173453396459983,0.0,5.4872127466347305,5.1181424418879145,0.578336132202317,0.0,0.578336132202317
2025-10-05 11:00:00,11.350245,0.40751733647356936,0.0,5444.8350574499955,0.0,5.444835057449995,0.0,5.367085081942081,5.149072358336871,1.0144864436320395,0.0,1.0144864436320395
2025-10-05 12:00:00,11.390245,0.36751733647356843,0.0,4910.395457449983,0.0,4.910395457449983,0.0,5.394833513394724,5.141775899834342,0.9102033353314908,0.0,0.9102033353314908
2025-10-05 13:00:00,11.750245,0.007517336473569003,0.0,100.43905744999071,0.0,0.10043905744999071,0.0,5.659162734894624,5.07662910667799,0.017748041919819598,0.0,0.017748041919819598
2025-10-05 14:00:00,12.220245,0.0,0.0,0.0,0.0,0.0,0.0,6.046786726851302,4.9929750800371435,0.0,0.0,0.0
2025-10-05 15:00:00,12.280245,0.0,0.0,0.0,0.0,0.0,0.0,6.099996564845354,4.982408731658712,0.0,0.0,0.0
2025-10-05 16:00:00,11.770246,0.0,0.0,0.0,0.0,0.0,0.0,5.674646312800908,5.073037048005899,0.0,0.0,0.0
2025-10-05 17:00:00,10.790245,0.9675173364735681,0.0,12926.989457449978,0.0,12.926989457449977,0.0,5.009975739454273,5.252452124293864,2.5802499113215447,0.0,2.5802499113215447
2025-10-05 18:00:00,10.440246,1.3175163364735685,0.0,17603.322596459984,0.0,17.603322596459986,0.0,4.814137068646451,5.318241710175693,3.6565894043829874,0.0,3.6565894043829874
2025-10-05 19:00:00,10.120245,1.637517336473568,0.0,21878.85275744998,0.0,21.87885275744998,0.0,4.651532871880892,5.37919568712387,4.703579091036941,0.0,4.703579091036941
2025-10-05 20:00:00,9.800245,1.9575173364735683,0.0,26154.36955744998,0.0,26.15436955744998,0.0,4.503232074743337,5.4409247596535355,5.807910656912047,0.0,5.807910656912047
2025-10-05 21:00:00,9.550245,2.2075173364735683,0.0,29494.61705744998,0.0,29.494617057449982,0.0,4.396490132368168,5.489695114377836,6.708673548543305,0.0,6.708673548543305
2025-10-05 22:00:00,9.460245,2.297517336473568,0.0,30697.10615744998,0.0,30.69710615744998,0.0,4.3598940599757015,5.507370177738944,7.040791756674258,0.0,7.040791756674258
2025-10-05 23:00:00,9.390245,2.3675173364735684,0.0,31632.375457449984,0.0,31.632375457449985,0.0,4.332072721148172,5.521160725712749,7.301903152047305,0.0,7.301903152047305
2025-10-06 00:00:00,9.440246,2.3175163364735685,0.0,30964.312596459982,0.0,30.964312596459983,0.0,4.351888816752551,5.511306269040555,7.115143309099071,0.0,7.115143309099071
2025-10-06 01:00:00,9.320246,2.4375163364735695,0.0,32567.631396459998,0.0,32.567631396459994,0.0,4.304800361160975,5.534989032936851,7.565422008949267,0.0,7.565422008949267
